OBJECTID,CENTERLINE_TAG,BIKE_LANE,L_ADD_FROM,L_ADD_TO,R_ADD_FROM,R_ADD_TO,L_ZIP,R_ZIP,COUNTY_LEFT,COUNTY_RIGHT,CITY_LEFT,CITY_RIGHT,TWP_LEFT,TWP_RIGHT,OPER_STATUS,MAINT_JURIS,TFARE,STRCLASS,STRSUBTYPE,SPD_LIM,ONE_WAY,ONE_WAY_DIR,PRE_DIR,STREET_NAME,STREET_TYPE,SUF_DIR,FULL_STNAME,STR_LABEL
20472,124759,BOTH,5810,5848,5801,5849,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,35, , ,E,10TH,ST,,10TH ST,10TH ST
21957,118455,WEST,828,898,827,899,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
21960,129311,NORTH,0,0,1000,1014,46202,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
20488,118003,EAST,300,324,301,325,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
20366,137969,EAST,2900,2998,2901,2999,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
21653,138043,WEST,3200,3298,3201,3299,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
20525,124769,BOTH,5470,5498,5469,5499,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,35, , ,E,10TH,ST,,10TH ST,10TH ST
18036,179794,SOUTH,4118,4198,4113,4199,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
21549,114473,BOTH,4900,4998,4901,4999,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,C,5,45, , ,E,46TH,ST,,46TH ST,46TH ST
21553,135984,NORTH,3100,3198,3101,3199,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
21555,141222,NORTH,5250,5298,5251,5299,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30, , ,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
23076,118449,WEST,800,826,801,825,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
23498,106399,BOTH,7900,7974,7901,7973,46250,46250,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
22907,135994,SOUTH,3000,3098,3001,3099,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
23004,114549,BOTH,5400,5498,5401,5499,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,LAWRENCE,LAWRENCE,BUILT,DPW,PRIMARY ARTERIAL,C,5,45, , ,E,46TH,ST,,46TH ST,46TH ST
23005,137977,EAST,3200,3298,3201,3299,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
23007,128809,EAST,1000,1098,1001,1099,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
23029,137856,WEST,3900,3998,3901,3999,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
237094,101315,BOTH,9026,9108,9025,9109,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
23519,140171,NORTH,2900,2924,2827,2899,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
22589,117464,SOUTH,1301,1399,1300,1398,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
188700,138805,BOTH,1333,1343,1332,1338,46225,46225,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,,,S,EAST,ST,,EAST ST,EAST ST
237102,196023,BOTH,9110,9166,9111,9167,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
31337,181194,SOUTH,212,216,213,215,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
31805,116785,BOTH,683,761,684,762,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,W,73RD,ST,,73RD ST,73RD ST
184723,159744,EAST,2116,2144,2117,2145,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
31765,114564,BOTH,5872,5898,5871,5899,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,LAWRENCE,LAWRENCE,BUILT,DPW,PRIMARY ARTERIAL,C,5,40, , ,E,46TH,ST,,46TH ST,46TH ST
237098,101324,BOTH,8900,9024,8901,9023,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
237104,101334,BOTH,9168,9298,9169,9299,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
138513,139351,BOTH,5900,5948,5901,5949,46220,46220,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
18790,128751,EAST,1300,1326,1301,1327,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
30270,128922,WEST,2300,2398,2301,2399,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
19858,117941,EAST,500,518,501,519,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
19820,140067,NORTH,4100,4112,4101,4113,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
237106,101364,BOTH,9394,9498,9395,9499,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
113743,135950,SOUTH,3300,3314,3301,3315,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
106176,116767,BOTH,2301,2399,2300,2398,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,WESTLANE,RD,,WESTLANE RD,WESTLANE RD
19332,138069,NORTH,301,303,300,302,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
19310,138091,NORTH,321,333,320,332,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
19764,90029,SOUTH,439,499,438,498,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
19765,136211,NORTH,2036,2048,2037,2099,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
25097,135568,SOUTH,4900,4998,4901,4999,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
25098,135562,SOUTH,5000,5036,5001,5035,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
24063,128909,WEST,1100,1198,1101,1199,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
24064,129292,SOUTH,1037,1099,0,0,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
25088,139789,EAST,3600,3698,3601,3699,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
24544,135535,NORTH,5200,5224,5201,5223,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
24489,177638,EAST,1434,1498,1435,1499,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
31058,182065,EAST,520,598,521,599,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
30564,128925,EAST,2700,2798,2701,2799,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
108017,196284,BOTH,1121,1199,1120,1198,46225,46225,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,,,S,EAST,ST,,EAST ST,EAST ST
30546,171806,SOUTH,2120,2198,2121,2199,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
30551,136271,NORTH,0,0,0,0,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST, 
19195,137869,WEST,4300,4350,4301,4351,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
19196,147338,WEST,1050,1098,1051,1099,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
19724,181640,EAST,2040,2098,2041,2099,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
19599,106440,BOTH,7700,7810,7701,7811,46250,46250,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
19109,137424,BOTH,800,814,801,815,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,E,46TH,ST,,46TH ST,46TH ST
19570,109391,BOTH,4477,4499,4476,4498,46268,46268,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,W,71ST,ST,,71ST ST,71ST ST
18580,116786,BOTH,1901,1939,1900,1938,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,WESTLANE,RD,,WESTLANE RD,WESTLANE RD
19615,136216,NORTH,2304,2398,2401,2411,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
31200,109392,BOTH,4501,4525,4500,4524,46268,46268,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,W,71ST,ST,,71ST ST,71ST ST
25282,152424,SOUTH,330,398,331,399,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
25808,206665,NORTH,813,899,812,898,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
31669,160941,NORTH,305,319,304,318,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
30261,114534,BOTH,5100,5398,5101,5399,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,LAWRENCE,LAWRENCE,BUILT,DPW,PRIMARY ARTERIAL,C,5,45, , ,E,46TH,ST,,46TH ST,46TH ST
24796,131403,NORTH,1075,1115,1074,1114,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
31102,182459,BOTH,4441,4499,4438,4498,46268,46268,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,W,71ST,ST,,71ST ST,71ST ST
220127,132040,BOTH,3701,3719,3700,3718,46227,46227,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PERRY,PERRY,BUILT,DPW,SECONDARY ARTERIAL,C,5,40,,,,SHELBY,ST,,SHELBY ST,SHELBY ST
25382,131414,NORTH,1117,1143,1116,1142,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
25397,140446,NORTH,601,699,600,698,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
25351,196568,SOUTH,1413,1499,0,0,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
19418,206646,SOUTH,825,899,822,898,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
19905,161133,SOUTH,211,299,210,298,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
18386,152414,SOUTH,228,298,229,299,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
19022,117381,SOUTH,1601,1799,1600,1798,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
19027,131425,NORTH,925,1073,924,1072,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
19029,116769,BOTH,2201,2299,2200,2298,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,WESTLANE,RD,,WESTLANE RD,WESTLANE RD
19460,106462,BOTH,7500,7520,7501,7521,46250,46250,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
113746,197484,NORTH,3354,3522,3355,3523,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
148085,200903,BOTH,4500,4546,4501,4547,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,7,45,,,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
19528,161297,SOUTH,1804,1898,1805,1899,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
18479,138094,SOUTH,301,319,300,318,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
18958,118156,EAST,800,814,801,815,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
18959,140172,NORTH,1500,1698,1501,1699,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
28751,123894,BOTH,5182,5198,5183,5199,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
29274,106450,BOTH,7522,7698,7523,7699,46250,46250,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
29275,114476,BOTH,5600,5698,5601,5699,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,LAWRENCE,LAWRENCE,BUILT,DPW,PRIMARY ARTERIAL,C,5,40, , ,E,46TH,ST,,46TH ST,46TH ST
29276,135870,NORTH,3524,3618,3525,3619,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
28311,137359,BOTH,1346,1398,1347,1399,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,E,46TH,ST,,46TH ST,46TH ST
26813,147299,NORTH,141,199,140,198,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
28755,136237,NORTH,1752,1798,1751,1799,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
29108,114228,BOTH,7212,7216,7211,7215,46250,46250,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
28712,118385,NORTH,111,119,112,118,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
29202,138201,BOTH,2612,2698,2611,2699,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,35, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
29151,161190,NORTH,217,225,218,224,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
29153,116774,BOTH,2141,2169,2142,2168,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,WESTLANE,RD,,WESTLANE RD,WESTLANE RD
39793,118453,WEST,600,622,601,621,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
39410,140163,SOUTH,2800,2898,2801,2899,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
39753,131423,NORTH,901,923,900,922,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
39756,141353,EAST,2800,2898,2801,2899,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
39859,204883,BOTH,1454,1598,1453,1599,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,PERSHING,AVE,,PERSHING AVE,PERSHING AVE
