X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.149538276282897,39.77457936560954,66943,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000547,1823,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.151242129935028,39.773356073090703,66944,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000455,1777,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.147399135151005,39.769741254930906,66945,500,E,OHIO,ST,N,500 E OHIO ST,,1957,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.15769137689287,39.779163784974116,66946,0000,W,009TH,ST,S,0000 W 009TH ST,W09TH000001,8925,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.14947084928653,39.774630609700047,66947,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000553,1826,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.159238997306176,39.771398282642664,66948,0000,W,NEW YORK,ST,N,0000 W NEW YORK ST,WNY 000022,3368,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.148420896448002,39.775575195513262,66949,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000604,1851,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161580369219735,39.791343717832987,66950,1800,N,CAPITOL,AVE,W,1800 N CAPITOL AV,NC  001816,3728,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.15185818082324,39.772908118857579,66951,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000417,1758,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161392554797132,39.78808078530605,66952,1500,N,CAPITOL,AVE,W,1500 N CAPITOL AV,NC  001520,3782,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.147751108454031,39.775848288671881,66953,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000647,1913,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.155836298402846,39.78206521564033,66954,1000,N,PENNSYLVANIA,ST,W,1000 N PENNSYLVANIA ST,NP  001022,8668,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.145743688620371,39.8701573024345,66955,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,213,MULTI SPACE,2012-03-30T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.143146651933776,39.77894033742939,66956,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2538,SINGLE SPACE,2012-04-26T00:00:00.000Z,1.00,19.00,,02,0700-2000,MON-SAT,
-86.161410725891812,39.777796357535351,66957,700,N,CAPITOL,AVE,W,700 N CAPITOL  AV,NC  000720,8129,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-180,MON-FRI,SINGLE
-86.147520763022172,39.769741861006388,66958,500,E,OHIO,ST,N,500 E OHIO ST,,1955,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.151152627981702,39.773420371877904,66959,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000463,1781,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.148239873782515,39.775523583864732,66960,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000621,1900,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.149635973244628,39.774507207650075,66961,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000539,1819,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.149259882420452,39.774785048503922,66962,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000571,1835,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163511980248671,39.770233020196578,66963,200,N,SENATE,AVE,W,200 N SENATE AV,NS  000202,3106,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.153181748770862,39.771950582050451,66964,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000351,1325,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161150646793544,39.786186462530644,66965,1400,N,CAPITOL,AVE,E,1400 N CAPITOL AV,NC  001405,3802,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.155676456710111,39.780698629622371,66966,900,N,PENNSYLVANIA,ST,E,900 N PENNSYLVANIA ST,NP  000929,8657,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.163333314001676,39.770232348786344,66967,200,N,SENATE,AVE,E,200 N SENATE AV,NS  000201,3080,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.143155395082687,39.779148850510197,66968,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2508,MULTI SPACE,2012-04-26T00:00:00.000Z,1.00,19.00,,02,0700-2000,MON-SAT,
-86.150047526448105,39.774205747867278,66969,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000511,1805,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.152914106513322,39.772142253196847,66970,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000365,1332,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.147459441569353,39.776218559354554,66971,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000668,1881,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.152762719550978,39.772257176508582,66972,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000377,1338,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.152588372423111,39.771431328071849,66973,300,N,ALABAMA,ST,W,300 N ALABAMA ST,NA  000300,1698,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.159197321232881,39.779292583591861,66974,0000,W,009TH,ST,N,0000 W 009TH ST,W09TH000012,8920,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.142920677146591,39.779311593820672,66975,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2515,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,,02,0700-2000,MON-SAT,MULTI
-86.161411556062788,39.79173136878795,66976,1800,N,CAPITOL,AVE,E,1800 N CAPITOL AV,NC  001819,3709,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.149061125466588,39.769795215667294,66977,400,E,OHIO,ST,N,400 E OHIO ST,EO   000430,2814,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.146353000452876,39.776781890505362,66978,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000717,2078,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.146886023947019,39.776606678662354,66979,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000702,2030,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.156125851368785,39.772972209229678,66980,400,N,PENNSYLVANIA,ST,W,400 N PENNSYLVANIA ST,NP  000402,8613,SINGLE SPACE,2015-11-23T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.151252073344082,39.77121029019132,66981,300,E,NEW YORK,ST,N,300 E NEW YORK ST,,1981,SINGLE SPACE,2012-10-25T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.161655081245328,39.782302042237838,66982,200,W,11TH,ST,N,200 W 11TH ST,,7703,MULTI SPACE,2016-02-06T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.154510714032895,39.768768394771939,66983,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000110,1132,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.158152421365784,39.767728061851315,66984,0000,N,MERIDIAN,ST,W,0000 N MERIDIAN ST,NM  000004,9551,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.15810195999839,39.769286435781503,66985,100,N,MERIDIAN,ST,W,100 N MERIDIAN ST,NM  000104,9571,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.146022915359296,39.869057235768999,66986,6200,N,COLLEGE,AVE,E,6200 N COLLEGE AV,NCOL006227,113,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.157587232873894,39.766996401618833,66987,0000,E,WASHINGTON,ST,S,0000 E WASHINGTON ST,EW  000001,5000,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.165100233079755,39.76735352628662,66988,300,W,WASHINGTON,ST,N,300 W WASHINGTON ST,,7065,ADA,2012-11-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.161186919000954,39.76159091223051,66989,100,W,SOUTH,ST,N,100 W SOUTH ST,WS  000116,7467,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.150947136833111,39.767588617129569,66990,000,N,NEW JERSEY,ST,W,000 N NEW JERSEY ST,NNJ 000101,3496,MULTI SPACE,2017-01-20T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.15851737243969,39.765574826767612,66991,0000,W,MARYLAND,ST,S,0000 W MARYLAND ST,WMD 000027,7182,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.150769212738624,39.767391897259301,66992,000,N,NEW JERSEY,ST,E,000 N NEW JERSEY ST,NNJ 000101,3438,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.161138833139717,39.781922956076343,66993,1000,N,CAPITOL,AVE,E,1000 N CAPITOL AV,,9708,MULTI SPACE,2016-02-06T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.154504416209761,39.76889517726633,66994,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000114,1130,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.174509656266096,39.78099519250145,66995,900,W,010TH,ST,N,900 W 010TH ST,,4207,SINGLE SPACE,2012-10-11T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.161345610052109,39.761474053478096,66996,100,W,SOUTH,ST,S,100 W SOUTH ST,WS  000119,7489,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.160756802648422,39.761455752594109,66997,100,W,SOUTH,ST,S,100 W SOUTH ST,WS  000107,7483,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.153059136461849,39.774052813148515,66998,200,E,MICHIGAN,ST,N,200 E MICHIGAN ST,,1963,SINGLE SPACE,2012-10-25T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.149672893802048,39.766970590808533,66999,400,E,WASHINGTON,ST,N,400 E WASHINGTON ST,EW  000414,5448,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.161463286950081,39.761591468574565,67000,100,W,SOUTH,ST,N,100 W SOUTH ST,WS  000118,7468,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.150715767077102,39.772036997767579,67001,300,N,NEW JERSEY,ST,W,300 N NEW JERSEY ST,NNJ 000303,4511,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.148400809463553,39.768215079459345,67002,500,E,MARKET,ST,S,500 E MARKET ST,,5683,SINGLE SPACE,2012-08-02T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.151739891882031,39.771221990596608,67003,300,E,NEW YORK,ST,N,300 E NEW YORK ST,,1977,SINGLE SPACE,2012-10-25T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.146021339519919,39.868830827833982,67004,6200,N,COLLEGE,AVE,E,6200 N COLLEGE AV,NCOL006221,110,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.166417775529325,39.770172169837856,67005,400,W,OHIO,ST,N,400 W OHIO ST,,3115,MULTI SPACE,2012-08-23T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163896093859975,39.771505803959201,67006,300,W,NEW YORK,ST,N,300 W NEW YORK ST,,4043,MULTI SPACE,2012-05-25T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.161336827895866,39.77884410786632,67007,800,N,CAPITOL,AVE,W,800 N CAPITOL AV,,9789,MULTI SPACE,2016-03-11T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.161140523912607,39.781511872974839,67008,1000,N,CAPITOL,AVE,E,1000 N CAPITOL AV,,9704,MULTI SPACE,2016-02-06T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.149193260111886,39.768389797674622,67009,400,E,MARKET,ST,N,400 E MARKET ST,,5916,MULTI SPACE,2016-10-19T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.144110752395179,39.778516722505735,67010,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AV,MAS 000814,2484,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,
-86.153828652653687,39.761277552866176,67011,200,E,SOUTH,ST,N,200 E SOUTH ST,,5816,SINGLE SPACE,2012-11-30T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.158291386368404,39.759364179188744,67012,500,S,MERIDIAN,ST,E,500 S MERIDIAN ST,,5734,SINGLE SPACE,2017-09-20T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.15316839066567,39.774058008358914,67013,200,E,MICHIGAN,ST,N,200 E MICHIGAN ST,,1962,SINGLE SPACE,2012-10-25T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.148219300181765,39.768332489174675,67014,500,E,MARKET,ST,N,500 E MARKET ST,,5673,SINGLE SPACE,2012-08-02T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.157401981597928,39.761379458498133,67015,0000,E,SOUTH,ST,S,0000 E SOUTH ST,ES  000009,5524,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.148842281099348,39.773507696123488,67016,400,N,EAST,ST,W,400 N EAST ST,,2863,MULTI SPACE,2012-08-08T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.161348218086545,39.778493750796571,67017,800,N,CAPITOL,AVE,W,800 N CAPITOL AV,,9784,MULTI SPACE,2016-03-11T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.144026981488992,39.778573775563778,67018,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AV,MAS 000820,2487,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,
-86.158059103454946,39.761525808274556,67019,0000,E,SOUTH,ST,N,0000 E SOUTH ST,ES  000002,5500,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.161964819405242,39.782207782099078,67020,200,W,11TH,ST,S,200 W 11TH ST,,7726,MULTI SPACE,2016-02-06T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.152039596286528,39.773926927001817,67021,300,E,MICHIGAN,ST,S,300 E MICHIGAN ST,,1582,MULTI SPACE,2012-08-17T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.14911859876122,39.767105030632301,67022,000,N,EAST,ST,W,000 N EAST ST,,7981,SINGLE SPACE,2014-09-05T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.154928308772426,39.765487436821957,67023,100,E,MARYLAND,ST,S,100 E MARYLAND ST,,5054,SINGLE SPACE,2012-08-23T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.154556784108905,39.767591255092199,67024,0000,N,DELAWARE,ST,W,0000 N DELAWARE ST,ND  000016,1106,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.162966675079261,39.788163493831526,67025,1500,N,SENATE,AVE,E,1500 N SENATE AV,NS  001517,8948,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.148851779352356,39.773133922939628,67026,400,N,EAST,ST,W,400 N EAST ST,,2875,SINGLE SPACE,2012-08-07T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2000,MON-SAT,SINGLE
-86.174331742811546,39.780994064457481,67027,900,W,010TH,ST,N,900 W 010TH ST,,4205,SINGLE SPACE,2012-10-11T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.154538606058765,39.768208042839596,67028,0000,N,DELAWARE,ST,W,0000 N DELAWARE ST,ND  000028,1100,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.148869036137953,39.772862977546765,67029,400,N,EAST,ST,W,400 N EAST ST,,2871,SINGLE SPACE,2012-08-07T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2000,MON-SAT,SINGLE
-86.156558957247171,39.763582586794172,67030,200,S,PENNSYLVANIA,ST,W,200 S PENNSYLVANIA ST,SP  000216,7235,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.154109690251431,39.761284951971305,67031,200,E,SOUTH,ST,N,200 E SOUTH ST,,5813,SINGLE SPACE,2012-11-30T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.151948517893416,39.771228955732738,67032,300,E,NEW YORK,ST,N,300 E NEW YORK ST,,1974,SINGLE SPACE,2012-10-25T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.146023464083243,39.869136072803713,67033,6200,N,COLLEGE,AVE,E,6200 N COLLEGE AV,NCOL006229,114,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.157460225544398,39.764908244936954,67034,0000,E,CHESAPEAKE,ST,S,0000 E CHESAPEAKE ST,ECH 000015,5177,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.162977331287038,39.771483331757956,67035,200,W,NEW YORK,ST,N,200 W NEW YORK ST,,3847,MULTI SPACE,2012-08-29T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.157134540230686,39.761370184435897,67036,0000,E,SOUTH,ST,S,0000 E SOUTH ST,ES  000011,5525,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.145535452103857,39.777529350781762,67037,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000786,2066,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.145683742883179,39.777228810343708,67038,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000757,2096,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
